[0.007s][info][class,load] opened: ./target/task3-0.0.1-SNAPSHOT.jar
[0.127s][info][class,load] java.util.logging.LogManager$LoggerContext source: jrt:/java.logging
[0.127s][info][class,load] java.util.logging.LogManager$SystemLoggerContext source: jrt:/java.logging
[0.127s][info][class,load] java.util.logging.LogManager$LogNode source: jrt:/java.logging
[0.127s][info][class,load] java.util.Collections$SynchronizedMap source: jrt:/java.base
[0.127s][info][class,load] java.util.logging.LogManager$Cleaner source: jrt:/java.logging
[0.127s][info][class,load] java.lang.ApplicationShutdownHooks source: jrt:/java.base
[0.127s][info][class,load] java.lang.ApplicationShutdownHooks$1 source: jrt:/java.base
[0.127s][info][class,load] java.lang.Shutdown source: jrt:/java.base
[0.127s][info][class,load] java.lang.Shutdown$Lock source: jrt:/java.base
[0.127s][info][class,load] java.util.logging.LoggingPermission source: jrt:/java.logging
[0.127s][info][class,load] java.util.logging.LogManager$LoggingProviderAccess source: jrt:/java.logging
[0.127s][info][class,load] java.util.logging.Logging source: jrt:/java.logging
[0.127s][info][class,load] java.util.logging.LogManager$2 source: jrt:/java.logging
[0.127s][info][class,load] java.util.logging.LogManager$RootLogger source: jrt:/java.logging
[0.127s][info][class,load] java.util.logging.Handler source: jrt:/java.logging
[0.127s][info][class,load] java.util.logging.Logger$LoggerBundle source: jrt:/java.logging
[0.127s][info][class,load] java.util.logging.Logger$ConfigurationData source: jrt:/java.logging
[0.127s][info][class,load] java.util.logging.LogManager$LoggerWeakRef source: jrt:/java.logging
[0.127s][info][class,load] java.util.logging.LogManager$VisitedLoggers source: jrt:/java.logging
[0.127s][info][class,load] java.util.logging.LogManager$LoggerContext$1 source: jrt:/java.logging
[0.128s][info][class,load] java.util.Collections$3 source: jrt:/java.base
[0.128s][info][class,load] java.util.concurrent.ConcurrentHashMap$KeyIterator source: jrt:/java.base
[0.128s][info][class,load] java.util.Hashtable$Enumerator source: jrt:/java.base
[0.128s][info][class,load] java.util.logging.Level$$Lambda/0x80000004a source: java.util.logging.Level
[0.128s][info][class,load] java.util.logging.Level$KnownLevel$$Lambda/0x80000004b source: java.util.logging.Level
[0.129s][info][class,load] java.util.stream.Stream$Builder source: jrt:/java.base
[0.129s][info][class,load] java.util.stream.Streams$AbstractStreamBuilderImpl source: jrt:/java.base
[0.129s][info][class,load] java.util.stream.Streams$StreamBuilderImpl source: jrt:/java.base
[0.129s][info][class,load] java.util.stream.Streams source: jrt:/java.base
[0.129s][info][class,load] java.util.IdentityHashMap$Values source: jrt:/java.base
[0.129s][info][class,load] java.lang.System$LoggerFinder$$Lambda/0x80000004c source: java.lang.System
[0.129s][info][class,load] jdk.internal.logger.LoggerFinderLoader source: jrt:/java.base
[0.129s][info][class,load] sun.security.util.SecurityConstants source: jrt:/java.base
[0.129s][info][class,load] java.net.NetPermission source: jrt:/java.base
[0.129s][info][class,load] java.security.SecurityPermission source: jrt:/java.base
[0.129s][info][class,load] java.net.SocketPermission source: jrt:/java.base
[0.129s][info][class,load] java.lang.reflect.ReflectPermission source: jrt:/java.base
[0.129s][info][class,load] jdk.internal.logger.BootstrapLogger$BootstrapExecutors source: jrt:/java.base
[0.129s][info][class,load] jdk.internal.logger.LoggerFinderLoader$TemporaryLoggerFinder source: jrt:/java.base
[0.129s][info][class,load] java.util.logging.LogManager$4 source: jrt:/java.logging
[0.130s][info][class,load] sun.util.logging.internal.LoggingProviderImpl$JULWrapper source: jrt:/java.logging
[0.130s][info][class,load] javax.management.openmbean.OpenMBeanParameterInfoSupport source: jrt:/java.management
[0.130s][info][class,load] javax.management.openmbean.OpenMBeanOperationInfo source: jrt:/java.management
[0.130s][info][class,load] javax.management.openmbean.OpenMBeanOperationInfoSupport source: jrt:/java.management
[0.130s][info][class,load] javax.management.MBeanInfo$ArrayGettersSafeAction source: jrt:/java.management
[0.130s][info][class,load] java.lang.management.ClassLoadingMXBean source: jrt:/java.management
[0.130s][info][class,load] sun.management.ClassLoadingImpl source: jrt:/java.management
[0.131s][info][class,load] java.util.TreeSet source: jrt:/java.base
[0.131s][info][class,load] com.sun.management.internal.DiagnosticCommandImpl$OperationInfoComparator source: jrt:/jdk.management
[0.131s][info][class,load] com.sun.management.internal.DiagnosticCommandInfo source: jrt:/jdk.management
[0.131s][info][class,load] com.sun.management.internal.DiagnosticCommandArgumentInfo source: jrt:/jdk.management
[0.131s][info][class,load] jdk.jfr.internal.dcmd.AbstractDCmd source: jrt:/jdk.jfr
[0.131s][info][class,load] jdk.jfr.internal.dcmd.DCmdView source: jrt:/jdk.jfr
[0.131s][info][class,load] jdk.jfr.internal.util.Output source: jrt:/jdk.jfr
[0.131s][info][class,load] jdk.jfr.internal.util.Output$LinePrinter source: jrt:/jdk.jfr
[0.131s][info][class,load] jdk.jfr.internal.dcmd.Argument source: jrt:/jdk.jfr
[0.131s][info][class,load] jdk.jfr.internal.dcmd.DCmdStop source: jrt:/jdk.jfr
[0.131s][info][class,load] jdk.jfr.internal.dcmd.DCmdStart source: jrt:/jdk.jfr
[0.132s][info][class,load] jdk.jfr.internal.dcmd.DCmdDump source: jrt:/jdk.jfr
[0.132s][info][class,load] jdk.jfr.internal.dcmd.DCmdCheck source: jrt:/jdk.jfr
[0.132s][info][class,load] com.sun.management.internal.DiagnosticCommandImpl$Wrapper source: jrt:/jdk.management
[0.132s][info][class,load] java.util.Arrays$ArrayItr source: jrt:/java.base
[0.133s][info][class,load] java.lang.StringLatin1$LinesSpliterator source: jrt:/java.base
[0.133s][info][class,load] java.util.ImmutableCollections$Access source: jrt:/java.base
[0.133s][info][class,load] jdk.internal.access.JavaUtilCollectionAccess source: jrt:/java.base
[0.133s][info][class,load] java.util.ImmutableCollections$Access$1 source: jrt:/java.base
[0.133s][info][class,load] java.util.stream.ReferencePipeline$$Lambda/0x80000004d source: java.util.stream.ReferencePipeline
[0.133s][info][class,load] java.util.stream.AbstractSpinedBuffer source: jrt:/java.base
[0.133s][info][class,load] java.util.stream.SpinedBuffer source: jrt:/java.base
[0.133s][info][class,load] java.util.stream.Nodes$SpinedNodeBuilder source: jrt:/java.base
[0.133s][info][class,load] jdk.jfr.internal.query.ViewPrinter source: jrt:/jdk.jfr
[0.133s][info][class,load] jdk.jfr.internal.util.Columnizer source: jrt:/jdk.jfr
[0.133s][info][class,load] jdk.jfr.internal.query.ViewFile source: jrt:/jdk.jfr
[0.133s][info][class,load] jdk.internal.module.SystemModuleFinders$SystemModuleReader$$Lambda/0x80000004e source: jdk.internal.module.SystemModuleFinders
[0.134s][info][class,load] jdk.jfr.internal.util.Tokenizer source: jrt:/jdk.jfr
[0.134s][info][class,load] jdk.jfr.internal.query.ViewFile$ViewConfiguration source: jrt:/jdk.jfr
[0.139s][info][class,load] jdk.jfr.internal.util.Columnizer$Column source: jrt:/jdk.jfr
[0.151s][info][class,load] jdk.jfr.internal.dcmd.DCmdView$$Lambda/0x80000004f source: jdk.jfr.internal.dcmd.DCmdView
[0.152s][info][class,load] java.util.Formatter source: jrt:/java.base
[0.152s][info][class,load] java.util.regex.Pattern source: jrt:/java.base
[0.152s][info][class,load] java.util.regex.Pattern$Node source: jrt:/java.base
[0.152s][info][class,load] java.util.regex.Pattern$LastNode source: jrt:/java.base
[0.152s][info][class,load] java.util.regex.Pattern$GroupHead source: jrt:/java.base
[0.152s][info][class,load] java.util.regex.Pattern$CharPredicate source: jrt:/java.base
[0.152s][info][class,load] java.util.regex.Pattern$BmpCharPredicate source: jrt:/java.base
[0.152s][info][class,load] java.util.regex.Pattern$$Lambda/0x800000050 source: java.util.regex.Pattern
[0.152s][info][class,load] java.util.regex.Pattern$CharProperty source: jrt:/java.base
[0.152s][info][class,load] java.util.regex.Pattern$BmpCharProperty source: jrt:/java.base
[0.152s][info][class,load] java.util.regex.Pattern$GroupTail source: jrt:/java.base
[0.152s][info][class,load] java.util.regex.CharPredicates source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.CharPredicates$$Lambda/0x800000051 source: java.util.regex.CharPredicates
[0.153s][info][class,load] java.util.regex.Pattern$Qtype source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.Pattern$CharPropertyGreedy source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.Pattern$BmpCharPropertyGreedy source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.Pattern$Ques source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.Pattern$BranchConn source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.Pattern$Branch source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.Pattern$BitClass source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.Pattern$$Lambda/0x800000052 source: java.util.regex.Pattern
[0.153s][info][class,load] java.util.regex.Pattern$$Lambda/0x800000053 source: java.util.regex.Pattern
[0.153s][info][class,load] java.util.regex.Pattern$SliceNode source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.Pattern$Slice source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.Pattern$Begin source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.Pattern$First source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.Pattern$Start source: jrt:/java.base
[0.153s][info][class,load] java.util.regex.Pattern$TreeInfo source: jrt:/java.base
[0.154s][info][class,load] java.util.Locale$Category source: jrt:/java.base
[0.154s][info][class,load] java.util.Formatter$FormatString source: jrt:/java.base
[0.154s][info][class,load] java.util.Formatter$FixedString source: jrt:/java.base
[0.154s][info][class,load] java.util.Formatter$Conversion source: jrt:/java.base
[0.154s][info][class,load] java.util.Formatter$FormatSpecifier source: jrt:/java.base
[0.154s][info][class,load] java.util.Formatter$Flags source: jrt:/java.base
[0.154s][info][class,load] java.util.Formattable source: jrt:/java.base
[0.154s][info][class,load] jdk.jfr.internal.dcmd.DCmdStop$$Lambda/0x800000054 source: jdk.jfr.internal.dcmd.DCmdStop
[0.154s][info][class,load] jdk.jfr.internal.SecuritySupport source: jrt:/jdk.jfr
[0.154s][info][class,load] jdk.internal.event.Event source: jrt:/java.base
[0.154s][info][class,load] jdk.jfr.Event source: jrt:/jdk.jfr
[0.154s][info][class,load] jdk.jfr.internal.SecuritySupport$CallableWithoutCheckException source: jrt:/jdk.jfr
[0.154s][info][class,load] jdk.jfr.internal.SecuritySupport$SafePath source: jrt:/jdk.jfr
[0.155s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000055 source: __JVM_LookupDefineClass__
[0.155s][info][class,load] jdk.jfr.internal.SecuritySupport$$Lambda/0x800000056 source: jdk.jfr.internal.SecuritySupport
[0.155s][info][class,load] java.util.PropertyPermission source: jrt:/java.base
[0.155s][info][class,load] jdk.jfr.internal.SecuritySupport$4 source: jrt:/jdk.jfr
[0.155s][info][class,load] jdk.jfr.internal.consumer.FileAccess source: jrt:/jdk.jfr
[0.155s][info][class,load] jdk.jfr.internal.SecuritySupport$Privileged source: jrt:/jdk.jfr
[0.155s][info][class,load] jdk.jfr.internal.consumer.FileAccess$UnPrivileged source: jrt:/jdk.jfr
[0.155s][info][class,load] java.nio.file.DirectoryStream source: jrt:/java.base
[0.155s][info][class,load] jdk.jfr.internal.SecuritySupport$$Lambda/0x800000057 source: jdk.jfr.internal.SecuritySupport
[0.155s][info][class,load] jdk.jfr.internal.SecuritySupport$1 source: jrt:/jdk.jfr
[0.155s][info][class,load] sun.nio.fs.Globs source: jrt:/java.base
[0.155s][info][class,load] java.util.regex.ASCII source: jrt:/java.base
[0.155s][info][class,load] java.text.Normalizer$Form source: jrt:/java.base
[0.155s][info][class,load] java.text.Normalizer source: jrt:/java.base
[0.155s][info][class,load] jdk.internal.icu.text.NormalizerBase source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.text.NormalizerBase$Mode source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.text.NormalizerBase$NONEMode source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.text.NormalizerBase$NFDMode source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.text.NormalizerBase$NFKDMode source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.text.NormalizerBase$NFCMode source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.text.NormalizerBase$NFKCMode source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.text.NormalizerBase$1 source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.text.NormalizerBase$NFCModeImpl source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.text.NormalizerBase$ModeImpl source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.text.Normalizer2 source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.impl.Norm2AllModes source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.impl.Norm2AllModes$NoopNormalizer2 source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.impl.Norm2AllModes$NFCSingleton source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.impl.Norm2AllModes$Norm2AllModesSingleton source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.impl.NormalizerImpl source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.impl.ICUBinary$Authenticate source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.impl.NormalizerImpl$IsAcceptable source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.impl.ICUBinary source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.impl.ICUBinary$1 source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.util.VersionInfo source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.util.CodePointMap source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.util.CodePointTrie source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.util.CodePointTrie$Fast source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.util.CodePointTrie$Fast16 source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.util.CodePointTrie$Type source: jrt:/java.base
[0.156s][info][class,load] jdk.internal.icu.util.CodePointTrie$ValueWidth source: jrt:/java.base
[0.156s][info][class,load] java.lang.Readable source: jrt:/java.base
[0.156s][info][class,load] java.nio.CharBuffer source: jrt:/java.base
[0.156s][info][class,load] java.nio.ByteBufferAsCharBufferL source: jrt:/java.base
[0.157s][info][class,load] jdk.internal.icu.util.CodePointTrie$Data source: jrt:/java.base
[0.157s][info][class,load] jdk.internal.icu.util.CodePointTrie$Data16 source: jrt:/java.base
[0.157s][info][class,load] java.nio.HeapCharBuffer source: jrt:/java.base
[0.157s][info][class,load] jdk.internal.icu.impl.Norm2AllModes$Normalizer2WithImpl source: jrt:/java.base
[0.157s][info][class,load] jdk.internal.icu.impl.Norm2AllModes$ComposeNormalizer2 source: jrt:/java.base
[0.157s][info][class,load] jdk.internal.icu.impl.Norm2AllModes$DecomposeNormalizer2 source: jrt:/java.base
